ID;Heure de début;Heure de fin;Adresse de messagerie;Nom;Estimez-vous être assez engagés dans la TEE ?;Quels seraient les éléments pour vous engager d'avantage dans cette voie ?;Quel(s) mode(s) de transport préconisez-vous auprès de vos employés ?;Encouragez-vous l'utilisation de transports peu polluant ?;Par quel(s) moyen(s) ?;Quelle est la source de l'énergie du système de chauffage de l'entreprise ?;Laissez-vous la lumière allumée hors des horaires de bureau ?;Disposez-vous d'un système d'extinction automatique des lumières ?;Si non, envisagez-vous d'en installer un ?;Disposez-vous de poubelles dédiées au recyclage ?;Si non, envisagez-vous d'en mettre ?;Nom de l'entreprise;SIREN;Email de la personne ayant répondu au questionnaire;Avis du client sur le questionnaire et notre démarche
361;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A M B ASSURANCES;500454756;et@elit.co.uk;5
362;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HONG SHUN;835169434;sociis@nibh.org;5
363;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC BOSC DECOBERT;813306966;massa.Vestibulum.accumsan@utnisia.com;5
364;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A M B FORMATIONS;841887003;arcu.Morbi@vitaesodalesnisi.net;5
365;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HONODIS;839245628;lorem.luctus.ut@nequepellentesquemassa.com;5
366;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC CAUMARTIN 2005;421263500;metus@pede.org;5
367;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A MI CHEMIN;321263659;bibendum@Pellentesqueultriciesdignissim.co.uk;5
368;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HONOTEL MDO;791970205;non.luctus.sit@nequeNullamnisl.co.uk;5
369;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC CHAIGNEAU;481470714;quis.diam@nislNullaeu.net;5
370;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A NET EUROPE SAS;433717089;adipiscing.elit@disparturient.edu;5
371;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A NOTRE DAME D'AUTEUIL;452043730;dictum.mi.ac@sem.ca;5
372;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A NOUS PARIS;488607409;in.felis@utnullaCras.org;5
373;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A O C;833641509;feugiat@nec.com;5
374;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A ONE SHOP;482055316;scelerisque.mollis@mi.org;5
375;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A P A;808900336;mollis.nec.cursus@blanditNamnulla.org;5
376;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A Q D A;323391193;Integer.sem.elit@egestasa.com;5
377;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A R O E V E N;753983592;libero.Morbi.accumsan@velmauris.edu;5
378;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HOOGSTOEL & ASSOCIES SAS;452689094;et.eros.Proin@dui.com;5
379;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORCONEX;518455100;arcu@semNulla.co.uk;5
380;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORIZON MOKA;448977454;urna.Nullam@mollisvitae.edu;5
381;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORIZON TECHNICS;422919613;quis@ornareplacerat.net;5
382;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORRENBERGER;841924715;purus@Maecenasliberoest.ca;5
383;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORS LIMITES ARCHITECTURE;824666937;Fusce.aliquet@eu.edu;5
384;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORS SERIE;529853269;diam.Duis.mi@Vivamusmolestiedapibus.net;5
385;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORTENSE CEZANNE;43909126;quis.arcu@commodotincidunt.edu;5
386;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC CONSEIL ET ASSISTANCE;494034812;vitae.risus.Duis@ut.ca;5
387;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC DU 13 R TROUSSEAU;832815484;rutrum@nibh.edu;5
388;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC GBT;309458941;non@Donec.ca;5
389;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC GRANDE PHARMACIE DE BELLEVILLE;832962989;non.nisi@venenatisa.edu;5
390;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC GRENELLE SUFFREN;528914609;sed.libero@Integerid.co.uk;5
391;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC HJF FLORESCENCE;750211575;auctor@Aliquamrutrumlorem.org;5
392;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC HORSTEL LE MAS;442580155;sed@convallisligulaDonec.edu;5
393;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC HOTEL DAVOUT;414991265;malesuada@turpis.net;5
394;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A S COMMUNICATION;682002134;nisl@purus.edu;5
395;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORUS;820335131;ac.mattis@adipiscingelit.co.uk;5
396;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC HOTEL PARADIS;838742468;ut@etlaciniavitae.edu;5
397;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A S E AUTO SERVICE EXCELLENT;538462474;Nulla.dignissim.Maecenas@Pellentesque.org;5
398;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORUS DEVELOPMENT FINANCE;483067526;Nunc.ac@urnaet.edu;5
399;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC HOTELIERE ARES EIFFEL;832606982;ligula.Aenean@Sed.edu;5
400;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A SAINT BRIEUC;219200268;Etiam.bibendum.fermentum@montes.edu;5
401;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HORZE FRANCE;821403490;sit.amet.risus@sitamet.ca;5
402;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC LE CLIGNANCOURT;492061718;aliquet.sem.ut@metusfacilisis.co.uk;5
403;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A SAINTE MARIE LE SAVIO;841853716;tincidunt.nibh.Phasellus@dolornonummyac.ca;5
404;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HOSSAIN JAKIR SARL;481799237;nibh.enim.gravida@NullafacilisisSuspendisse.net;5
405;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC LEVY;482762424;velit@nuncsed.edu;5
406;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A TOI MAURICE;438706103;mattis.velit@egestasnunc.com;5
407;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HOTCAKES;840956247;netus@Vivamusnonlorem.edu;5
408;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC LONG LIFE PRESTATIONS;853159028;Nulla@Sed.com;5
409;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A TRIANON GOURMET;489808840;Duis@necmetusfacilisis.edu;5
410;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HOTEL & LODGE;520797465;scelerisque@Vivamuseuismodurna.org;5
411;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;SNC LYZ;382366805;dictum.augue.malesuada@ut.ca;5
412;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;A VERSE TOUJOURS;853742369;libero.Donec.consectetuer@Sednulla.org;5
413;2/17/20 13:49:55;2/17/20 13:50:53;anonymous;;Oui;Prêter d'avantage d'attention aux nouvelles façons de gérer des locaux de manière éco-responsable;Vélo/rollers/trottinette;Oui;Subvention pour l'achat de Vélo/rollers/trottinette. Actions de nettoyage bénévole organisés;Réseau de chaleur;Non;Oui;;Oui;;HOTEL 52;843335589;ligula.Nullam.enim@ultriciessemmagna.co.uk;5
